Hotel_ID,Hotel_Name,Raw_Hotel_Name,Location,City,State,Landmark,Address
17676,OYO Hotel Sinon,OYO Hotel Sinon,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
17699,OYO Flagship 10671 Hotel Sai Prem,OYO Flagship 10671 Hotel Sai Prem,Nashik,Nashik,Maharashtra,,"Nashik, Maharashtra"
17735,Super OYO Flagship New Shanti Hotel,Super OYO Flagship New Shanti Hotel,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
17968,Collection O 10795 Hotel Nandgiri,Collection O 10795 Hotel Nandgiri,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
17990,Super OYO Capital O Pratibha Grand,Super OYO Capital O Pratibha Grand,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
18018,Capital O Heritage Shelters Resort,Capital O Heritage Shelters Resort,Mysore,Mysore,Karnataka,,"Mysore, Karnataka"
18030,Capital O Pema Thang Residency,Capital O Pema Thang Residency,Gangtok,Gangtok,Sikkim,,"Gangtok, Sikkim"
18033,Collection O 10885 Hotel Keerthana International,Collection O 10885 Hotel Keerthana International,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
18035,Collection O 10887 Hotel West View,Collection O 10887 Hotel West View,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
18091,Capital O Hotel Hills Palace,Capital O Hotel Hills Palace,Ooty,Ooty,Tamil Nadu,,"Ooty, Tamil Nadu"
18096,Super OYO Capital O Dayal Lodge - A Boutique Hotel,Super OYO Capital O Dayal Lodge - A Boutique Hotel,Agra,Agra,Uttar Pradesh,,"Agra, Uttar Pradesh"
18106,OYO 10967 Dhola Maru Resort,OYO 10967 Dhola Maru Resort,Kota,Kota,Rajasthan,,"Kota, Rajasthan"
18134,OYO Hotel Shanti Palace,OYO Hotel Shanti Palace,Agra,Agra,Uttar Pradesh,,"Agra, Uttar Pradesh"
18183,OYO Flagship Hotel Kajri,OYO Flagship Hotel Kajri,Gandhinagar,Gandhinagar,Gujarat,,"Gandhinagar, Gujarat"
18193,OYO Hotel Sai Stay Inn,OYO Hotel Sai Stay Inn,Shimla,Shimla,Himachal Pradesh,,"Shimla, Himachal Pradesh"
18269,OYO Hotel Pearl View Residency,OYO Hotel Pearl View Residency,Wayanad,Wayanad,Kerala,,"Wayanad, Kerala"
18298,Super OYO Hotel Malhotra,Super OYO Hotel Malhotra,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
18307,Capital O Hotel Sai Jagannath,Capital O Hotel Sai Jagannath,Bhubaneswar,Bhubaneswar,Odisha,,"Bhubaneswar, Odisha"
18318,OYO Flagship Surya Residency,OYO Flagship Surya Residency,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
18485,OYO Maa Tara Guest House,OYO Maa Tara Guest House Near Acropolis Mall,Kolkata,Kolkata,West Bengal,Near Acropolis Mall,"Near Acropolis Mall, Kolkata, West Bengal"
18501,Collection O Hotel Panchsheel,Collection O Hotel Panchsheel,Vadodara,Vadodara,Gujarat,,"Vadodara, Gujarat"
18531,Capital O Hotel Shivalik Hills,Capital O Hotel Shivalik Hills,Jammu,Jammu,Jammu and Kashmir,,Jammu and Kashmir
18547,OYO Nova Hotel Nildeep,OYO Nova Hotel Nildeep,Rajkot,Rajkot,Gujarat,,"Rajkot, Gujarat"
18616,Super OYO Flagship Aaira Inn,Super OYO Flagship Aaira Inn Near Uttam Sagar,Bangalore,Bangalore,Karnataka,Near Uttam Sagar,"Near Uttam Sagar, Bangalore, Karnataka"
18656,OYO Nimalan Residency Shenoy Nagar Anna Nagar,OYO Nimalan Residency Shenoy Nagar Anna Nagar Near Pvr Cinemas Skywalk,Chennai,Chennai,Tamil Nadu,Near Pvr Cinemas Skywalk,"Near Pvr Cinemas Skywalk, Chennai, Tamil Nadu"
18670,OYO Petuni Boutique Modern Chic Hotel,OYO Petuni Boutique Modern Chic Hotel,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
18828,OYO Hotel Crystal,OYO Hotel Crystal,Chandigarh,Chandigarh,Chandigarh,,Chandigarh
18863,Super OYO Varcity Park,Super OYO Varcity Park Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,Bangalore,Bangalore,Karnataka,Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,"Near Ragigudda Sri Prasanna Anjaneyaswamy Temple, Bangalore, Karnataka"
18865,OYO Flagship Varcity Plaza,OYO Flagship Varcity Plaza Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,Bangalore,Bangalore,Karnataka,Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,"Near Ragigudda Sri Prasanna Anjaneyaswamy Temple, Bangalore, Karnataka"
18885,OYO Hotel Ridhi Sidhi,OYO Hotel Ridhi Sidhi,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
18918,Flagship Relax Holiday Home,Flagship Relax Holiday Home Near Big G,Goa,Goa,Goa,Near Big G,"Near Big G, Goa"
19207,OYO Surya Prayagam,OYO Surya Prayagam,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
19248,OYO Hotel Polok,OYO Hotel Polok,Gangtok,Gangtok,Sikkim,,"Gangtok, Sikkim"
19333,OYO HOTEL QUBIC STAY,OYO HOTEL QUBIC STAY,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
19589,Flagship Hotel Chandigarh,Flagship Hotel Chandigarh,Mohali,Mohali,Punjab,,"Mohali, Punjab"
19591,Collection O Jineshwari Hotel,Collection O Jineshwari Hotel,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
19640,OYO Hotel Queensland,OYO Hotel Queensland,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
19652,OYO Hotel Heritage Haveli,OYO Hotel Heritage Haveli,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
19733,OYO Twilight Guest House,OYO Twilight Guest House,Dalhousie,Dalhousie,Himachal Pradesh,,"Dalhousie, Himachal Pradesh"
20024,OYO Hotel Kailash Regency,OYO Hotel Kailash Regency,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
20044,Capital O Hotel Relax,Capital O Hotel Relax,Gwalior,Gwalior,Madhya Pradesh,,"Gwalior, Madhya Pradesh"
20114,OYO Jk Residency,OYO Jk Residency,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
20129,OYO Hotel Jalsa,OYO Hotel Jalsa,Agra,Agra,Uttar Pradesh,,"Agra, Uttar Pradesh"
20142,OYO Hotel Greenview Inn,OYO Hotel Greenview Inn Near Munshi Pulia Metro Station,Lucknow,Lucknow,Uttar Pradesh,Near Munshi Pulia Metro Station,"Near Munshi Pulia Metro Station, Lucknow, Uttar Pradesh"
20156,Capital O Hotel Sai Golden Rooms,Capital O Hotel Sai Golden Rooms,Tirupati,Tirupati,Andhra Pradesh,,"Tirupati, Andhra Pradesh"
20172,Collection O 12772 Govinda Sai,Collection O 12772 Govinda Sai,Shirdi,Shirdi,Maharashtra,,"Shirdi, Maharashtra"
20279,Super OYO Hotel Maa Residency,Super OYO Hotel Maa Residency,Jammu,Jammu,Jammu and Kashmir,,Jammu and Kashmir
20297,Super OYO The Goan Courtyard,Super OYO The Goan Courtyard,Goa,Goa,Goa,,Goa
27223,Super OYO Collection O Hotel Kahini,Super OYO Collection O Hotel Kahini,Digha,Digha,West Bengal,,"Digha, West Bengal"
27322,OYO Flagship 12976 Hotel New Fiza,OYO Flagship 12976 Hotel New Fiza,Jammu,Jammu,Jammu and Kashmir,,Jammu and Kashmir
27341,OYO Prince Lodge,OYO Prince Lodge,Siliguri,Siliguri,West Bengal,,"Siliguri, West Bengal"
35067,Flagship Hotel Green Vista,Flagship Hotel Green Vista,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
35083,OYO Lukergunj Holidays,OYO Lukergunj Holidays,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
35096,OYO HOTEL Shanti,OYO HOTEL Shanti,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
35185,Capital O Savi International,Capital O Savi International Near Bengaluru Palace,Bangalore,Bangalore,Karnataka,Near Bengaluru Palace,"Near Bengaluru Palace, Bangalore, Karnataka"
35280,Flagship Aashray Guest House,Flagship Aashray Guest House,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
35383,OYO Flagship 13363 Summer Palace,OYO Flagship 13363 Summer Palace,Mahabaleshwar,Mahabaleshwar,Maharashtra,,"Mahabaleshwar, Maharashtra"
35388,Super OYO Capital O Hotel Gold Star,Super OYO Capital O Hotel Gold Star,Mohali,Mohali,Punjab,,"Mohali, Punjab"
35450,OYO Sindhura Guest House,OYO Sindhura Guest House,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
35467,OYO Rama Krishna Hotel,OYO Rama Krishna Hotel Near Delhi Airport,Delhi_Transit,Delhi (Transit),Delhi,Near Delhi Airport,"Near Delhi Airport, Delhi (Transit), Delhi"
35607,OYO Hotel Paradise Inn,OYO Hotel Paradise Inn,Pune,Pune,Maharashtra,,"Pune, Maharashtra"
35673,OYO Crown Residency,OYO Crown Residency,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
35712,OYO 13670 Skylark Service Apartment,OYO 13670 Skylark Service Apartment,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
35856,Flagship Brindawan Hotel And Resorts,Flagship Brindawan Hotel And Resorts,Siliguri,Siliguri,West Bengal,,"Siliguri, West Bengal"
35908,Capital O Spf Palace,Capital O Spf Palace,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
35912,OYO SRK HOTEL & RESORT,OYO SRK HOTEL & RESORT,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
36013,Flagship Green Leaf International Comforts,Flagship Green Leaf International Comforts,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
36112,OYO Flagship Varcity Pearl,OYO Flagship Varcity Pearl Near Nexus Mall Koramangala,Bangalore,Bangalore,Karnataka,Near Nexus Mall Koramangala,"Near Nexus Mall Koramangala, Bangalore, Karnataka"
36125,OYO Hotel Turista,OYO Hotel Turista,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
36136,Flagship Red Apple,Flagship Red Apple,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
36278,OYO Green Comfort,OYO Green Comfort,Dehradun,Dehradun,Uttarakhand,,"Dehradun, Uttarakhand"
36400,Capital O 14174 Good Luck Residency Hotel,Capital O 14174 Good Luck Residency Hotel,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
36526,Capital O Manyata Royal Mac,Capital O Manyata Royal Mac,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
36571,Collection O Pride Manyata,Collection O Pride Manyata,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
36633,OYO Dreams Manor,OYO Dreams Manor Near Sangam Cinemas,Chennai,Chennai,Tamil Nadu,Near Sangam Cinemas,"Near Sangam Cinemas, Chennai, Tamil Nadu"
36701,Super OYO Flagship Varcity Phi Premium Pavilion,Super OYO Flagship Varcity Phi Premium Pavilion Near Ragigudda Sri Prasanna Anjanayeswamy Temple,Bangalore,Bangalore,Karnataka,Near Ragigudda Sri Prasanna Anjanayeswamy Temple,"Near Ragigudda Sri Prasanna Anjanayeswamy Temple, Bangalore, Karnataka"
36713,OYO Townhouse 14406 Hotel Subashree,OYO Townhouse 14406 Hotel Subashree,Coimbatore,Coimbatore,Tamil Nadu,,"Coimbatore, Tamil Nadu"
36797,OYO Hotel Cozy Residency,OYO Hotel Cozy Residency,Jabalpur,Jabalpur,Madhya Pradesh,,"Jabalpur, Madhya Pradesh"
36830,Super OYO Capital O Hotel Aryan,Super OYO Capital O Hotel Aryan,Bhubaneswar,Bhubaneswar,Odisha,,"Bhubaneswar, Odisha"
36850,OYO Regal Stays,OYO Regal Stays,Bhubaneswar,Bhubaneswar,Odisha,,"Bhubaneswar, Odisha"
36950,Super OYO Collection O sunshine Residency,Super OYO Collection O sunshine Residency Near PVR SPI Palazzo Chennai,Chennai,Chennai,Tamil Nadu,Near PVR SPI Palazzo Chennai,"Near PVR SPI Palazzo Chennai, Tamil Nadu"
37008,Collection O Hotel Chawla,Collection O Hotel Chawla,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
37016,Flagship Perfect Stay,Flagship Perfect Stay Near Meenambakkam Metro Station,Chennai,Chennai,Tamil Nadu,Near Meenambakkam Metro Station,"Near Meenambakkam Metro Station, Chennai, Tamil Nadu"
37050,OYO Flagship 14625 Baani Abode,OYO Flagship 14625 Baani Abode,Noida,Noida,Uttar Pradesh,,"Noida, Uttar Pradesh"
37174,OYO Hotel Vaishnavi Park,OYO Hotel Vaishnavi Park,Hyderabad,Hyderabad,Telangana,,"Hyderabad, Telangana"
37273,Super OYO Capital O Hotel Priyanshu,Super OYO Capital O Hotel Priyanshu,Siliguri,Siliguri,West Bengal,,"Siliguri, West Bengal"
37279,OYO Flagship NR Residency,OYO Flagship NR Residency Near Nexus Mall Koramangala,Bangalore,Bangalore,Karnataka,Near Nexus Mall Koramangala,"Near Nexus Mall Koramangala, Bangalore, Karnataka"
37294,Super OYO 14814 Hotel Vinayak,Super OYO 14814 Hotel Vinayak,Udaipur,Udaipur,Rajasthan,,"Udaipur, Rajasthan"
37469,Flagship Hotel Uk-07,Flagship Hotel Uk-07,Dehradun,Dehradun,Uttarakhand,,"Dehradun, Uttarakhand"
37535,OYO Townhouse 634 Shiva'S Valley,OYO Townhouse 634 Shiva'S Valley,Mahabaleshwar,Mahabaleshwar,Maharashtra,,"Mahabaleshwar, Maharashtra"
37622,Super OYO Capital O Gaurav Boarding House,Super OYO Capital O Gaurav Boarding House,Mathura,Mathura,Uttar Pradesh,,"Mathura, Uttar Pradesh"
37694,OYO Flagship 15148 Sky Pix,OYO Flagship 15148 Sky Pix Near Kasi Talkies,Chennai,Chennai,Tamil Nadu,Near Kasi Talkies,"Near Kasi Talkies, Chennai, Tamil Nadu"
37701,Collection O Raghusheela Cottage,Collection O Raghusheela Cottage,Alibag,Alibag,Maharashtra,,"Alibag, Maharashtra"
37788,OYO 15208 Hotel Unique,OYO 15208 Hotel Unique,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
37850,OYO Flagship 15257  Ananda Inn,OYO Flagship 15257  Ananda Inn,Madurai,Madurai,Tamil Nadu,,"Madurai, Tamil Nadu"
37851,Capital O Smart City,Capital O Smart City,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
37865,OYO Flagship 15267 Chaitdeep Palace,OYO Flagship 15267 Chaitdeep Palace,Gorakhpur,Gorakhpur,Uttar Pradesh,,"Gorakhpur, Uttar Pradesh"
37869,Atithi Residency,Atithi Residency,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
37889,OYO Hotel Townhall,OYO Hotel Townhall,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
37911,OYO Hotel Pushkar Talhati,OYO Hotel Pushkar Talhati,Ajmer,Ajmer,Rajasthan,,"Ajmer, Rajasthan"
37932,OYO Sri Sai Guru Comforts,OYO Sri Sai Guru Comforts,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
38020,Capital O Hill Crest View Guest House,Capital O Hill Crest View Guest House,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
38138,Super OYO Capital O Edassery Blue Bells,Super OYO Capital O Edassery Blue Bells,Kochi,Kochi,Kerala,,"Kochi, Kerala"
38171,Super OYO Capital O Hotel Rosewood Inn,Super OYO Capital O Hotel Rosewood Inn,Dehradun,Dehradun,Uttarakhand,,"Dehradun, Uttarakhand"
38299,Super OYO Capital O 15654 Hotel Gajanan Pride,Super OYO Capital O 15654 Hotel Gajanan Pride,Nashik,Nashik,Maharashtra,,"Nashik, Maharashtra"
38308,Flagship Akshaya Bheemaas Inn,Flagship Akshaya Bheemaas Inn,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
38353,OYO Varcity Comforts,OYO Varcity Comforts Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,Bangalore,Bangalore,Karnataka,Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,"Near Ragigudda Sri Prasanna Anjaneyaswamy Temple, Bangalore, Karnataka"
38360,Super OYO Sholinganallur,Super OYO Sholinganallur,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
38428,Super OYO Capital O Mookkannoor Tourist Home,Super OYO Capital O Mookkannoor Tourist Home,Kochi,Kochi,Kerala,,"Kochi, Kerala"
38458,OYO Flagship V R Residency,OYO Flagship V R Residency Near Sri Amruth Chithra Mandira,Bangalore,Bangalore,Karnataka,Near Sri Amruth Chithra Mandira,"Near Sri Amruth Chithra Mandira, Bangalore, Karnataka"
38466,Collection O Hotel Royal Residency,Collection O Hotel Royal Residency,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
38528,Super OYO Hotel SSG Residency,Super OYO Hotel SSG Residency,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
38568,Super OYO Collection O15862 Hotel The Grand Krishna,Super OYO Collection O15862 Hotel The Grand Krishna,Gandhinagar,Gandhinagar,Gujarat,,"Gandhinagar, Gujarat"
38653,OYO Hotel Prabhat,OYO Hotel Prabhat,Zirakpur,Zirakpur,Punjab,,"Zirakpur, Punjab"
38822,OYO Hotel Golden Moments,OYO Hotel Golden Moments,Siliguri,Siliguri,West Bengal,,"Siliguri, West Bengal"
39015,Collection O Hotel Blu Orchid,Collection O Hotel Blu Orchid,Udaipur,Udaipur,Rajasthan,,"Udaipur, Rajasthan"
39107,OYO Maira Grand,OYO Maira Grand,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
39161,Flagship Advik Cottage,Flagship Advik Cottage,Bhubaneswar,Bhubaneswar,Odisha,,"Bhubaneswar, Odisha"
39193,OYO Hotel Livinn Hub,OYO Hotel Livinn Hub,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
39215,OYO Flagship Hotel G K Palace,OYO Flagship Hotel G K Palace,Bodhgaya,Bodhgaya,Bihar,,"Bodhgaya, Bihar"
39324,SPOT ON Vivaant Palace,SPOT ON Vivaant Palace,Shirdi,Shirdi,Maharashtra,,"Shirdi, Maharashtra"
39400,Flagship Geetanjali Regency,Flagship Geetanjali Regency,Shirdi,Shirdi,Maharashtra,,"Shirdi, Maharashtra"
39607,Capital O Hotel Shri Pushpraj By Mng Rooms,Capital O Hotel Shri Pushpraj By Mng Rooms,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
39725,OYO Hotel Atlante,OYO Hotel Atlante,Zirakpur,Zirakpur,Punjab,,"Zirakpur, Punjab"
39751,OYO Virat Hotel And Restaurant,OYO Virat Hotel And Restaurant,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
39805,OYO Atithi Bhawan,OYO Atithi Bhawan,Jamshedpur,Jamshedpur,Jharkhand,,"Jamshedpur, Jharkhand"
39822,Super OYO Highway Residency,Super OYO Highway Residency,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
39850,Super OYO Collection O 16803 Hotel Blueberry,Super OYO Collection O 16803 Hotel Blueberry Near 7D Voyage,Bangalore,Bangalore,Karnataka,Near 7D Voyage,"Near 7D Voyage, Bangalore, Karnataka"
40141,Collection O 16982 Stay Inn Tirupati,Collection O 16982 Stay Inn Tirupati,Tirupati,Tirupati,Andhra Pradesh,,"Tirupati, Andhra Pradesh"
40154,Collection O Sai Shwetha Grand Arra.,Collection O Sai Shwetha Grand Arra.,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
40331,OYO Flagship 17105 Springvilla,OYO Flagship 17105 Springvilla,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
40399,Super OYO Route 77,Super OYO Route 77 Near Calangute Beach,Goa,Goa,Goa,Near Calangute Beach,"Near Calangute Beach, Goa"
40405,Super OYO Capital O Hotel Silver Royal,Super OYO Capital O Hotel Silver Royal Near Omaxe Celebration Mall,Gurgaon,Gurgaon,Haryana,Near Omaxe Celebration Mall,"Near Omaxe Celebration Mall, Gurgaon, Haryana"
40442,Flagship Greenview Homestay,Flagship Greenview Homestay Near Munshi Pulia Metro Station,Lucknow,Lucknow,Uttar Pradesh,Near Munshi Pulia Metro Station,"Near Munshi Pulia Metro Station, Lucknow, Uttar Pradesh"
40507,Royal Bliss International,Royal Bliss International,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
40532,Capital O Vembanad Tourist Home,Capital O Vembanad Tourist Home,Kochi,Kochi,Kerala,,"Kochi, Kerala"
40598,Flagship The Maple Tree Hotels,Flagship The Maple Tree Hotels,Bhubaneswar,Bhubaneswar,Odisha,,"Bhubaneswar, Odisha"
40752,Flagship Ranibagh Palace,Flagship Ranibagh Palace,Jodhpur,Jodhpur,Rajasthan,,"Jodhpur, Rajasthan"
40785,OYO Hotel Diamond Star,OYO Hotel Diamond Star,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
40873,OYO Tirupati Residency,OYO Tirupati Residency,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
40886,Super OYO Punjabi Nature Residency,Super OYO Punjabi Nature Residency,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
41008,Flagship White Fort,Flagship White Fort Near Lalbagh Botanical Garden,Bangalore,Bangalore,Karnataka,Near Lalbagh Botanical Garden,"Near Lalbagh Botanical Garden, Bangalore, Karnataka"
41014,OYO Hotel Aqueens Plaza,OYO Hotel Aqueens Plaza,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
41050,Flagship Splenor Inn,Flagship Splenor Inn,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
41112,OYO Twilight,OYO Twilight,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
41152,Super OYO Urban Ville,Super OYO Urban Ville,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
41220,Super OYO Flagship 18478 Hotel Max,Super OYO Flagship 18478 Hotel Max,Jalandhar,Jalandhar,Punjab,,"Jalandhar, Punjab"
41298,Super OYO Flagship Tulip Inn,Super OYO Flagship Tulip Inn,Gorakhpur,Gorakhpur,Uttar Pradesh,,"Gorakhpur, Uttar Pradesh"
41377,OYO Hotel Embassy,OYO Hotel Embassy,Bodhgaya,Bodhgaya,Bihar,,"Bodhgaya, Bihar"
41496,OYO The Origin,OYO The Origin,Kota,Kota,Rajasthan,,"Kota, Rajasthan"
41515,OYO Shree Palce,OYO Shree Palce,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
41540,Super OYO Flagship Olivia Comforts,Super OYO Flagship Olivia Comforts Near Nexus Mall Koramangala,Bangalore,Bangalore,Karnataka,Near Nexus Mall Koramangala,"Near Nexus Mall Koramangala, Bangalore, Karnataka"
41561,Super OYO Capital O Hotel Levanti,Super OYO Capital O Hotel Levanti Near Aravali Biodiversity Park,Gurgaon,Gurgaon,Haryana,Near Aravali Biodiversity Park,"Near Aravali Biodiversity Park, Gurgaon, Haryana"
41566,Super OYO 18698 Hotel New Prince,Super OYO 18698 Hotel New Prince,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
41963,OYO Flagship 18918 Hotel Shiva inn,OYO Flagship 18918 Hotel Shiva inn,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
42017,OYO Flagship 18943 Hotel Punjab Residency,OYO Flagship 18943 Hotel Punjab Residency,Zirakpur,Zirakpur,Punjab,,"Zirakpur, Punjab"
42022,Capital O Admire Suit Hospitality,Capital O Admire Suit Hospitality,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
42058,OYO Hotel Temple View,OYO Hotel Temple View,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
42061,OYO Flagship 18966 Krishna Hotel And Restaurant,OYO Flagship 18966 Krishna Hotel And Restaurant,Raipur,Raipur,Chhattisgarh,,"Raipur, Chhattisgarh"
42093,Flagship Hotel Orange,Flagship Hotel Orange,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
42099,Super OYO Hotel Bright Palace,Super OYO Hotel Bright Palace,Pahalgam,Pahalgam,Jammu and Kashmir,,"Pahalgam, Jammu and Kashmir"
42131,OYO Hotel Sannidhi Residency,OYO Hotel Sannidhi Residency,Tirupati,Tirupati,Andhra Pradesh,,"Tirupati, Andhra Pradesh"
42147,OYO Perungudi,OYO Perungudi,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
42148,Flagship Jayam Residency - Urapakkam,Flagship Jayam Residency - Urapakkam,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
42192,Collection O Sara Grand,Collection O Sara Grand,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
42206,OYO The Signature Hotel,OYO The Signature Hotel Near Iskcon Temple Noida,Noida,Noida,Uttar Pradesh,Near Iskcon Temple Noida,"Near Iskcon Temple Noida, Uttar Pradesh"
42330,OYO 55 Pillars House,OYO 55 Pillars House,Shillong,Shillong,Meghalaya,,"Shillong, Meghalaya"
42364,Flagship Jn Residency,Flagship Jn Residency,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
42374,Flagship Sri Hari Premium Comforts,Flagship Sri Hari Premium Comforts Near Sandhya Digital 4K Theatre,Bangalore,Bangalore,Karnataka,Near Sandhya Digital 4K Theatre,"Near Sandhya Digital 4K Theatre, Bangalore, Karnataka"
